
# ========== optimize session started at 2026-02-15 08:44:36 ==========
[2026-02-15 08:44:43] [optimize] REMOVED /Users/rob/Library/Application Support/Dock/desktoppicture.db (52KB)
# ========== optimize session ended at 2026-02-15 08:44:58, 14 items, 0B ==========

# ========== clean session started at 2026-02-15 08:45:18 ==========
[2026-02-15 08:45:18] [clean] REMOVED /private/var/log/nix-daemon.log
[2026-02-15 08:45:19] [clean] REMOVED /private/var/folders/zx/sdl69vjd6fg6g5jhffrdfz240000gn/X/com.jetbrains.rider.code_sign_clone
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/eastasianwidth
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/is-binary-path
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/is-core-module
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/is-date-object
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/is-path-inside
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/is-typed-array
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/normalize-path
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/object-inspect
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/object.entries
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/object.groupby
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/postcss-import
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/postcss-nested
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/supports-color
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/tailwind-merge
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/to-regex-range
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/tsconfig-paths
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/util-deprecate
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/brace-expansion
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/es-object-atoms
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/es-to-primitive
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/fast-deep-equal
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/has-tostringtag
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/is-array-buffer
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/math-intrinsics
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/natural-compare
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/queue-microtask
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/safe-push-apply
[2026-02-15 08:46:19] [clean] REMOVED /Users/rob/.bun/install/cache/safe-regex-test
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/shebang-command
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/unbox-primitive
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/data-view-buffer
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/enhanced-resolve
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/fast-levenshtein
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/file-entry-cache
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/foreground-child
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/is-negative-zero
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/is-number-object
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/path-is-absolute
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/resolve-pkg-maps
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/side-channel-map
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/which-collection
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/binary-extensions
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/define-properties
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/is-async-function
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/is-boolean-object
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/lines-and-columns
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/safe-array-concat
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/set-function-name
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/side-channel-list
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/which-typed-array
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/es-define-property
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/es-set-tostringtag
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-config-next
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/iterator.prototype
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/object.fromentries
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/typed-array-buffer
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/typed-array-length
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/which-builtin-type
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/damerau-levenshtein
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/es-iterator-helpers
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/es-shim-unscopables
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-module-utils
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-plugin-react
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-visitor-keys
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/postcss-load-config
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/set-function-length
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/strip-json-comments
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/tailwindcss-animate
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/array.prototype.flat
[2026-02-15 08:46:20] [clean] REMOVED /Users/rob/.bun/install/cache/define-data-property
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/escape-string-regexp
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-plugin-import
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/functions-have-names
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/json-schema-traverse
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/postcss-value-parser
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/side-channel-weakmap
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/ts-interface-checker
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/data-view-byte-length
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/data-view-byte-offset
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/is-generator-function
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/string.prototype.trim
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/which-boxed-primitive
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/available-typed-arrays
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-plugin-jsx-a11y
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/get-symbol-description
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/is-shared-array-buffer
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/package-json-from-dist
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/reflect.getprototypeof
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/regexp.prototype.flags
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/array.prototype.flatmap
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/call-bind-apply-helpers
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/function.prototype.name
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/is-finalizationregistry
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/is-fullwidth-code-point
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/postcss-selector-parser
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/string.prototype.repeat
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/typed-array-byte-length
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/typed-array-byte-offset
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/array-buffer-byte-length
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/array.prototype.findlast
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/array.prototype.tosorted
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/class-variance-authority
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/has-property-descriptors
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/language-subtag-registry
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/string.prototype.trimend
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-plugin-react-hooks
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/string.prototype.includes
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/string.prototype.matchall
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/fast-json-stable-stringify
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/possible-typed-array-names
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/string.prototype.trimstart
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/arraybuffer.prototype.slice
[2026-02-15 08:46:21] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-import-resolver-node
[2026-02-15 08:46:22] [clean] REMOVED /Users/rob/.bun/install/cache/array.prototype.findlastindex
[2026-02-15 08:46:22] [clean] REMOVED /Users/rob/.bun/install/cache/supports-preserve-symlinks-flag
[2026-02-15 08:46:22] [clean] REMOVED /Users/rob/.bun/install/cache/eslint-import-resolver-typescript
[2026-02-15 08:46:22] [clean] REMOVED /Users/rob/.bun/install/cache/json-stable-stringify-without-jsonify
[2026-02-15 08:46:23] [clean] REMOVED /Users/rob/.azure/logs/telemetry.log (32KB)
[2026-02-15 08:46:50] [clean] SKIPPED /Users/rob/Library/Developer/Xcode/iOS DeviceSupport/12.5.7 (16H81)/Symbols/System/Library/Caches/com.apple.dyld (protected)
[2026-02-15 08:46:50] [clean] REMOVED /Users/rob/Library/Developer/Xcode/UserData/IB Support/Simulator Devices
[2026-02-15 08:46:50] [clean] REMOVED /Users/rob/.nuget/packages/fli (544KB)
[2026-02-15 08:46:50] [clean] REMOVED /Users/rob/.nuget/packages/flip (72KB)
[2026-02-15 08:46:50] [clean] REMOVED /Users/rob/.nuget/packages/flips (1.7MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/fparsec (1.7MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/rx-core (3.6MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/rx-linq (18.4MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/fsharp.core (10.8MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/rx-interfaces (652KB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/google.ortools (7.1MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/google.protobuf (6.4MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/optano.modeling (29.6MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/gurobi.optimizer (196.7MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/mathnet.numerics (22.7MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/mathnet.symbolics (1.8MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/netstandard.library (68KB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/rx-platformservices (900KB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/optano.modeling.gurobi (40KB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/mathnet.numerics.fsharp (2.1MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/microsoft.netcore.platforms (72KB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/google.ortools.runtime.osx-x64 (73.0MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/google.ortools.runtime.win-x64 (70.5MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/google.ortools.runtime.linux-x64 (88.1MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/google.ortools.runtime.osx-arm64 (69.5MB)
[2026-02-15 08:46:51] [clean] REMOVED /Users/rob/.nuget/packages/google.ortools.runtime.linux-arm64 (94.9MB)
[2026-02-15 08:46:51] [clean] SKIPPED /Users/rob/Library/Caches/com.navicat.* (protected)
[2026-02-15 08:46:51] [clean] SKIPPED /Users/rob/Library/Caches/com.dbeaver.* (protected)
[2026-02-15 08:46:51] [clean] SKIPPED /Users/rob/Library/Caches/com.redis.RedisInsight (protected)
[2026-02-15 08:46:54] [clean] REMOVED /Users/rob/Library/Application Support/Claude/Cache/Cache_Data (333.5MB)
[2026-02-15 08:46:54] [clean] REMOVED /Users/rob/Library/Application Support/Claude/Cache/No_Vary_Search (8KB)
[2026-02-15 08:46:55] [clean] REMOVED /Users/rob/Library/Application Support/Claude/Code Cache/js (173.4MB)
[2026-02-15 08:46:55] [clean] REMOVED /Users/rob/Library/Application Support/Claude/Code Cache/wasm (8KB)
[2026-02-15 08:46:55] [clean] REMOVED /Users/rob/Library/Application Support/Claude/GPUCache/index (260KB)
[2026-02-15 08:46:55] [clean] REMOVED /Users/rob/Library/Application Support/Claude/GPUCache/data_0 (44KB)
[2026-02-15 08:46:55] [clean] REMOVED /Users/rob/Library/Application Support/Claude/GPUCache/data_1 (264KB)
[2026-02-15 08:46:55] [clean] REMOVED /Users/rob/Library/Application Support/Claude/GPUCache/data_2 (1.0MB)
[2026-02-15 08:46:55] [clean] REMOVED /Users/rob/Library/Application Support/Claude/GPUCache/data_3 (8KB)
[2026-02-15 08:46:55] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnGraphiteCache/index (260KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnGraphiteCache/data_0 (8KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnGraphiteCache/data_1 (264KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnGraphiteCache/data_2 (8KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnGraphiteCache/data_3 (8KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnWebGPUCache/index (260KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnWebGPUCache/data_0 (8KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnWebGPUCache/data_1 (264KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnWebGPUCache/data_2 (8KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Claude/DawnWebGPUCache/data_3 (8KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedData/585eba7c0c34fd6b30faac7c62a42050bfbc0086 (11.8MB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedData/994fd12f8d3a5aa16f17d42c041e5809167e845a (11.8MB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedData/b6a47e94e326b5c209d118cf0f994d6065585705 (12.4MB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedData/bdd88df003631aaa0bcbe057cb0a940b80a476fa (12.4MB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnGraphiteCache/index (260KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnGraphiteCache/data_0 (8KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnGraphiteCache/data_1 (264KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnGraphiteCache/data_2 (8KB)
[2026-02-15 08:46:56] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnGraphiteCache/data_3 (8KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnWebGPUCache/index (260KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnWebGPUCache/data_0 (8KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnWebGPUCache/data_1 (264KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnWebGPUCache/data_2 (8KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/DawnWebGPUCache/data_3 (8KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/GPUCache/index (260KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/GPUCache/data_0 (44KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/GPUCache/data_1 (264KB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/GPUCache/data_2 (1.0MB)
[2026-02-15 08:46:57] [clean] REMOVED /Users/rob/Library/Application Support/Code/GPUCache/data_3 (4.0MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/ms-mssql.mssql-1.39.0 (5.2MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/eamodio.gitlens-17.10.0 (10.9MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/github.copilot-chat-0.37.6 (19.1MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/ionide.ionide-fsharp-7.31.1 (53.0MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/ecmel.vscode-html-css-2.0.14 (16KB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/pomdtr.excalidraw-editor-3.9.1 (2.6MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/bierner.markdown-mermaid-1.32.0 (10.8MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/tlaplus.vscode-ide-2026.2.141525 (27.3MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/openai.chatgpt-0.4.74-darwin-arm64 (40.1MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/ms-azuretools.vscode-containers-2.4.1 (1.2MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/visualjj.visualjj-0.22.7-darwin-arm64 (13.5MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/marclipovsky.string-manipulation-0.7.47 (1.2MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/anthropic.claude-code-2.1.42-darwin-arm64 (92.6MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/github.vscode-pull-request-github-0.128.0 (1.9MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/ms-dotnettools.csharp-2.120.3-darwin-arm64 (178.7MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/ms-dotnettools.csdevkit-2.10.3-darwin-arm64 (63.0MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/ms-mssql.sql-database-projects-vscode-1.5.6 (10.4MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/salesforce.salesforcedx-vscode-core-65.17.3 (4.9MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/streetsidesoftware.code-spell-checker-4.5.6 (2.9MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/rust-lang.rust-analyzer-0.3.2786-darwin-arm64 (16.2MB)
[2026-02-15 08:46:58] [clean] REMOVED /Users/rob/Library/Application Support/Code/CachedExtensionVSIXs/ms-dotnettools.dotnet-interactive-vscode-1.0.7071010 (1.9MB)
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/update
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/go.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/m4.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/xz.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/z3.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/aom.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/apr.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/fmt.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gcc.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/ghc.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gmp.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/isl.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/lit.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/lld.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/lz4.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/lzo.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/nim.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/nss.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/srt.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/bash.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cffi.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/cgif.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/fftw.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/flac.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/gdbm.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/glib.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/grep.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/lame.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/lima.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/llvm.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/lzip.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/make.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/mpfr.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/nasm.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/node.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/npth.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/nspr.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/opus.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/perl.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/rust.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/sdl2.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/swig.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/vips.formula.lock
[2026-02-15 08:47:04] [clean] REMOVED /opt/homebrew/var/homebrew/locks/webp.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/x264.formula.lock
[2026-02-15 08:47:05] [clean] REMOVED /opt/homebrew/var/homebrew/locks/x265.formula.lock
